id,name,description,address,kommun,lan,lat,lng,website,phone,email,products,onSiteSales,tastingRoom,"gardsförsäljningLicense",isArchipelago,openingHours,season,source
nyfjall-destilleri,"Nyfjäll Destilleri","","Torsgatan 10, 453 30 Lysekil, Sverige",Lysekil,"Västra Götaland",58.2728225,11.4301953,https://www.nyfjall.se/,"070-641 72 82","","[""sprit""]",0,1,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: Stängt, söndag: Stängt","",google-places:destilleri
nojds-konditori-brunnsbotorget,"Nöjds Konditori, Brunnsbotorget","","Brunnsbotorget 3, 422 42 Hisings Backa, Sverige","","Västra Götaland",57.7285883,11.9706107,http://www.nojdskonditori.se/,"031-23 34 04","","[""bakat""]",0,0,0,0,"måndag: 06:00–18:00, tisdag: 06:00–18:00, onsdag: 06:00–18:00, torsdag: 06:00–18:00, fredag: 06:00–18:00, lördag: 08:00–16:00, söndag: 09:00–16:00","","google-places:gårdsbageri"
o-o-bar,"O/O Bar","","Bangatan 22, 414 63 Göteborg, Sverige","Göteborg","Västra Götaland",57.69655,11.9356327,https://instagram.com/oobar_gbg,"","","[""öl""]",0,1,0,0,"måndag: 16:30–23:00, tisdag: 16:30–23:00, onsdag: 16:30–23:00, torsdag: 16:30–23:00, fredag: 16:30–23:00, lördag: 15:00–23:00, söndag: 15:00–23:00","",google-places:bryggeri
o-o-brewing,"O/O Brewing","","Exportgatan 35, 422 46 Hisings Backa, Sverige","","Västra Götaland",57.7345932,11.9904948,http://www.facebook.com/oobrewing,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
oceanbryggeriet,Oceanbryggeriet,"","Ragnar Thorngrens Gata 12, 431 45 Mölndal, Sverige","","Västra Götaland",57.6489667,11.9942472,https://www.oceanbryggeriet.se/,"","","[""öl""]",0,1,0,0,"måndag: 07:30–15:30, tisdag: 07:30–15:30, onsdag: 07:30–15:30, torsdag: 07:30–15:30, fredag: 07:30–15:30, lördag: Stängt, söndag: Stängt","",google-places:bryggeri
olofmansgardens-skafferi,"Olofmånsgårdens Skafferi","","Olofmånsgården 1, 533 96 Götene, Sverige","Götene","Västra Götaland",58.5659953,13.4503754,http://olofmansgarden.se/,"070-979 34 77","","[""annat""]",1,1,0,0,"","","google-places:gårdsrestaurang"
ombergsboden,Ombergsboden,"","Broby Östergård 1, 599 94 Ödeshög, Sverige","","Västra Götaland",58.2954604,14.6832218,http://www.ombergsboden.se/,"073-142 16 60","","[""grönsaker""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Stängt, söndag: Stängt","","google-places:självplock"
orranas-gardsmejeri,"Orranäs Gårdsmejeri","","Orranäs, 373 75 Jämjö, Sverige","","Västra Götaland",56.1890178,15.9451631,http://www.orranasgardsmejeri.se/,"076-052 97 77","","[""mejeri""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 14:00–17:00, lördag: 14:00–17:00, söndag: 14:00–17:00","","google-places:gårdsmejeri"
orusts-lantbrukshandel,"Orusts Lantbrukshandel","","Åker, 472 93 Svanesund, Sverige","","Västra Götaland",58.179116,11.7528689,http://www.olant.se/,"072-350 87 35","","[""annat""]",0,0,0,0,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: Stängt, söndag: Stängt","","google-places:lokal producent mat"
ostbutiken,Ostbutiken,"","Medborgaregatan 9, 431 30 Mölndal, Sverige","","Västra Götaland",57.6558345,12.01342,http://www.ostbutiken.se/,"031-27 90 95","","[""mejeri""]",1,0,0,0,"måndag: Stängt, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–19:00, lördag: 10:00–15:00, söndag: Stängt","","google-places:gårdsmejeri"
pallen-ekogard-ekologiska-gronsaker,"Pallen Ekogård - ekologiska grönsaker","","Branneby, 457 43 Fjällbacka, Sverige","","Västra Götaland",58.5601358,11.4511941,http://pallenekogard.se/,"070-374 92 95","","[""grönsaker""]",0,0,0,0,"","","google-places:ekologisk gård"
pernmyrs-gard-karebygarden,"Pernmyrs Gård (Karebygården)","","Torp Pernmyrs gård 230, 442 93 Kareby, Sverige","","Västra Götaland",57.915053,11.9487953,http://www.granslosabrollop.se/,"073-542 01 48","","[""annat""]",1,1,0,0,"","","google-places:gårdsrestaurang"
persgardens-ekologiska-ab,"Persgårdens Ekologiska AB","","Stigby Persgård 2, 563 94 Visingsö, Sverige","","Västra Götaland",58.0183428,14.3225671,http://www.persgarden.se/,"0390-401 56","","[""annat""]",0,0,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–17:00, söndag: 10:00–17:00","","google-places:lokal producent mat"
peters-konditori,"Peters Konditori","","Hjortvägen 2, 311 41 Falkenberg, Sverige",Hjo,"Västra Götaland",56.8866667,12.5122222,http://www.peterskonditori.se/,"0346-805 86","","[""bakat""]",0,0,0,0,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 07:30–16:00, söndag: 08:00–14:00","","google-places:gårdsbageri"
poppels-bryggeri,"Poppels Bryggeri","","Kanalstråket 5, 433 76 Jonsered, Sverige","","Västra Götaland",57.7490068,12.1765609,http://www.poppels.se/,"","","[""öl""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 17:00–22:00, fredag: 11:30–13:30, 16:00–22:00, lördag: 12:00–22:00, söndag: Stängt","",google-places:bryggeri
poppels-citybryggeri,"Poppels Citybryggeri","","Vikingsgatan 1, 411 04 Göteborg, Sverige","Göteborg","Västra Götaland",57.7136405,11.9713208,https://www.poppels.se/citybryggeriet/,"070-215 00 72","","[""öl""]",0,1,0,0,"måndag: 11:30–14:00, tisdag: 11:30–23:00, onsdag: 11:30–23:00, torsdag: 11:30–23:00, fredag: 11:30–23:00, lördag: 13:00–23:00, söndag: Stängt","",google-places:bryggeri
poppels-ol-mat,"Poppels Öl&Mat","","Kanalstråket 5, 433 76 Jonsered, Sverige","","Västra Götaland",57.7496375,12.1765596,https://poppelsolochmat.se/,"076-324 77 37","","[""öl""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 17:00–22:00, fredag: 17:00–22:00, lördag: 12:00–22:00, söndag: Stängt","",google-places:bryggeri
premiumbageriet,Premiumbageriet,"","Barken Storegrunds g 16, 417 61 Göteborg, Sverige","Göteborg","Västra Götaland",57.7063615,11.9248357,http://www.premiumbageriet.se/,"031-333 19 19","","[""bakat""]",0,0,0,0,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 07:00–17:00, söndag: 07:00–17:00","","google-places:gårdsbageri"
proton-brewery,"Proton Brewery","","Boråsvägen 5, 516 33 Dalsjöfors, Sverige","Borås","Västra Götaland",57.7279864,13.1030004,http://www.protonbrewery.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
prastakvarna-gardsbutik,"Prästakvarna Gårdsbutik","","PRÄSTAKVARN, 549 94 Skövde, Sverige","Skövde","Västra Götaland",58.5080535,13.8250806,https://www.prastakvarna.se/,"","","[""annat"",""grönsaker""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbutik"
prastgardens-mejeri,"Prästgårdens Mejeri","","Lommaryds prästgård 2, 578 91 Aneby, Sverige","","Västra Götaland",57.8863898,14.7501736,http://prastgardensmejeri.se/,"070-691 21 86","","[""mejeri""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 15:00–18:00, fredag: Stängt, lördag: 11:00–14:00, söndag: Stängt","","google-places:gårdsmejeri"
quna-ab,"Quna AB","","Analysvägen 52, 435 33 Mölnlycke, Sverige","","Västra Götaland",57.6802094,12.0885106,http://www.quna.nu/,"031-337 68 68","","[""öl""]",0,1,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: Stängt, söndag: Stängt","",google-places:bryggeri
qvarnens-bryggeri-destilleri,"Qvarnens Bryggeri & Destilleri","","Kvarnbygatan 8B, 431 34 Mölndal, Sverige","","Västra Götaland",57.6573983,12.0308176,https://qvarnens.se/,"","","[""öl"",""sprit""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 15:00–23:00, söndag: Stängt","",google-places:bryggeri
qvanum-mat-malt-ab,"Qvänum Mat & Malt AB","","Gategården 1, 535 91 Kvänum, Sverige","","Västra Götaland",58.2876166,13.1586073,https://www.qvanum.se/,"0512-938 23","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
ramhulta-gard,"Ramhulta Gård","","Ramhulta 1, 439 72 Fjärås, Sverige","","Västra Götaland",57.505309,12.3770893,http://ramhultagard.se/,"","","[""grönsaker""]",0,0,0,0,"","","google-places:odlare gård"
redbergsgardens-konditori-ab,"Redbergsgårdens Konditori AB","","Danska V. 110, 416 59 Göteborg, Sverige","Göteborg","Västra Götaland",57.7148192,12.0045146,https://redbergsgarden.se/,"031-84 74 76","","[""bakat""]",0,0,0,0,"måndag: 07:30–18:00, tisdag: 07:30–18:00, onsdag: 07:30–18:00, torsdag: 07:30–18:00, fredag: 07:30–18:00, lördag: 08:30–16:00, söndag: 09:30–16:00","","google-places:gårdsbageri"
regn-r-branneri,"Regnér Bränneri","","Stättaredsvägen 587, 432 66 Veddige, Sverige","","Västra Götaland",57.32591,12.3324204,http://www.regnerbranneri.se/,"0340-300 88","","[""sprit""]",0,1,0,0,"","",google-places:destilleri
resville-mathantverk,"Resville Mathantverk","","Resville Backgårdskvarn 1, 531 93 Lidköping, Sverige","Lidköping","Västra Götaland",58.400706,13.158608,https://www.resvillemathantverk.se/,"070-644 32 50","","[""annat""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 12:00–17:00, söndag: 12:00–17:00","","google-places:lokal producent mat"
reso-gard-ab,"Resö Gård AB","","Backekällan 9, 457 97 Resö, Sverige","","Västra Götaland",58.8074717,11.1944975,https://www.facebook.com/groups/resogard,"070-739 73 41","","[""grönsaker""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 17:00–19:00, fredag: 11:00–13:00, lördag: Stängt, söndag: 13:00–16:00","","google-places:odlare gård"
ridgedale-farm,"Ridgedale Farm","","Åsen 20, 686 95 Västra Ämtervik, Sverige","","Västra Götaland",59.7491066,13.0634523,http://www.ridgedalepermaculture.com/,"079-796 56 75","","[""grönsaker""]",0,0,0,0,"","","google-places:odlare gård"
ringu,Ringu,"","Stålverksgatan 2, 417 07 Göteborg, Sverige","Göteborg","Västra Götaland",57.7207576,11.9782968,https://ringubrewing.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
rompens-gard,"Rompens Gård","","Plomhultsvägen 32, 434 93 Vallda, Sverige","","Västra Götaland",57.4514786,11.9292328,https://www.rompensgard.se/,"070-666 25 10","","[""kött""]",0,0,0,0,"","","google-places:nötkött gård"
rosenhills-gardsbutik-i-harryda,"Rosenhills Gårdsbutik i Härryda","","Prästmossen 120, 438 94 Härryda, Sverige","Härryda","Västra Götaland",57.6752444,12.3339041,http://gardrosenhill.se/,"070-850 03 70","","[""annat"",""kött""]",1,0,0,0,"","","google-places:gårdsbutik"
rosenlunds-tradgard-clezome-ab,"Rosenlunds Trädgård / Clezome AB","","Säter ÅKERSÄTER 5, 549 94 Skövde, Sverige","Skövde","Västra Götaland",58.4626902,13.848247,http://www.rosenlundstradgard.se/,"0500-46 12 71","","[""grönsaker""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–13:00, söndag: 10:00–13:00","","google-places:självplock"
ruckel-brewing,"Ruckel Brewing","","Olidevägen 6, 461 34 Trollhättan, Sverige","Trollhättan","Västra Götaland",58.273796,12.2713193,http://www.ruckelbrewing.com/,"070-543 46 46","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
rudenstams-gardsbutik-kaf,"Rudenstams Gårdsbutik & Kafé","","RUDU GÅRD 50, 561 92 Huskvarna, Sverige","","Västra Götaland",57.8452069,14.2802245,http://www.rudenstam.se/,"036-330 05 10","","[""grönsaker""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–16:00, söndag: Stängt","","google-places:odlare gård"
rykets-gard,"Rykets gård","","RYKET 2, 599 94 Ödeshög, Sverige","","Västra Götaland",58.2615428,14.7494696,https://ryketsgard.se/,"070-395 89 78","","[""mejeri""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 12:00–16:00, söndag: 12:00–16:00","","google-places:gårdsmejeri"
rada-bigardar,"Råda Bigårdar","","Skiffervägen 12 i, 435 42 Mölnlycke, Sverige","","Västra Götaland",57.6414204,12.1126687,http://www.radabigardar.se/produkter.htm,"031-88 38 77","","[""honung"",""grönsaker""]",0,0,0,0,"","",google-places:biodling
rada-sateri-tradgardscaf,"Råda Säteri Trädgårdscafé","","Säteriallén 5, 435 32 Mölnlycke, Sverige","","Västra Götaland",57.6604374,12.0903881,https://rada-sateri-tradgardscafe6.webnode.se/,"","","[""grönsaker""]",1,1,0,0,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: 08:00–16:00, söndag: 08:00–16:00","","google-places:gårdscafé"
radanas-bryggeri,"Rådanäs Bryggeri","","Rådanäsvägen 21, 435 33 Mölnlycke, Sverige","","Västra Götaland",57.6694444,12.1455556,https://radanas.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
rodsgubben-sjalvplock,"Rödsgubben självplock","","Svarteborg 11, 455 97 Dingle, Sverige","","Västra Götaland",58.5542916,11.566728,https://www.facebook.com/share/19Xb6HCiHJ/?mibextid=wwXIfr,"0523-331 61","","[""grönsaker""]",1,0,0,0,"","","google-places:självplock"
roe-gard-butik,"Röe Gård Butik","","RÖE GÅRD 102, 454 94 Brastad, Sverige","","Västra Götaland",58.416032,11.4373251,http://www.roegard.nu/,"0523-423 41","","[""annat""]",1,0,0,0,"måndag: 11:00–16:00, tisdag: Stängt, onsdag: Stängt, torsdag: 11:00–16:00, fredag: 11:00–16:00, lördag: 11:00–16:00, söndag: 11:00–16:00","","google-places:gårdsbutik"
rorsas-lantliv,"Rörsås Lantliv","","Rörsås Stenbacken 1, 542 93 Mariestad, Sverige",Mariestad,"Västra Götaland",58.6426043,13.8368649,http://www.rorsaslantliv.se/,"070-656 62 30","","[""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:ekologisk gård"
rottle-humlegard-bryggeri,"Röttle Humlegård / bryggeri","","Röttle, 563 92 Gränna, Sverige","","Västra Götaland",57.9982926,14.4347645,http://www.rottlebryggeri.se/,"073-089 90 20","","[""öl""]",0,1,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","",google-places:bryggeri
sad-robot-brewing,"Sad Robot Brewing","","Aröds Industriväg 40, 417 05 Göteborg, Sverige","Göteborg","Västra Götaland",57.7369533,11.9542659,http://www.sadrobotbrewing.se/,"070-233 94 00","","[""öl""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 16:00–00:00, lördag: 16:00–00:00, söndag: Stängt","",google-places:bryggeri
saluhallen-majorna-deli-vilt-ab-conservcompaniet,"Saluhallen Majorna Deli & Vilt AB & ConservCompaniet","","Karl Johansgatan, vid Systembolaget, Jaegerdorffsplatsen 116, 414 48 Göteborg, Sverige","Göteborg","Västra Götaland",57.6902659,11.9134653,http://www.saluhallenmajorna.se/,"070-923 55 00","","[""kött""]",0,0,0,0,"måndag: 11:00–18:00, tisdag: 11:00–18:00, onsdag: 11:00–18:00, torsdag: 11:00–18:00, fredag: 11:00–18:00, lördag: 11:00–15:00, söndag: Stängt","","google-places:lokal producent mat"
sammels-lantgard,"Sammels Lantgård","","Bertshult 503, 438 93 Landvetter, Sverige","","Västra Götaland",57.6266311,12.3202539,http://www.sammelslantgard.se/,"070-694 55 68","","[""annat"",""kött""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:gårdsbutik"
sanserhults-gard,"Sanserhults Gård","","SANSERHULT 120, 438 94 Härryda, Sverige","Härryda","Västra Götaland",57.6377219,12.3490024,https://www.facebook.com/Sanserhults-G%C3%A5rd-327916767363270/,"","","[""grönsaker""]",0,0,0,0,"","","google-places:ekologisk gård"
sara-och-anders-jordgubbar,"Sara och Anders Jordgubbar","","SKATTEGÅRDEN, 521 91 Falköping, Sverige","Falköping","Västra Götaland",58.1625351,13.7053659,http://www.saraochandersjordgubbar.se/,"070-683 06 01","","[""grönsaker""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 10:00–14:00, söndag: Stängt","","google-places:självplock"
sibbarps-gardsbageri,"Sibbarps Gårdsbageri","","Sibbarps Gård Norra flygeln, 1, 514 53 Månstad, Sverige","","Västra Götaland",57.5626022,13.3252177,http://sibbarpsgardsbageri.se/,"076-196 88 88","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: Stängt, söndag: Stängt","","google-places:gårdsbageri"
sibracka-prastgard,"Sibräcka Prästgård","","Budalsvägen 119, 471 95 Skärhamn, Sverige","","Västra Götaland",58.0044095,11.6173424,http://sibracka.se/,"","","[""grönsaker""]",1,0,0,0,"","","google-places:självplock"
sinnenas-spa,"Sinnenas Spa","","Ästad 10, 432 77 Tvååker, Sverige","","Västra Götaland",57.0651296,12.5586183,https://astadvingard.se/sinnenas-spa/,"0340-460 61","","[""vin""]",0,1,0,0,"måndag: 08:00–23:00, tisdag: 08:00–23:00, onsdag: 08:00–23:00, torsdag: 08:00–23:00, fredag: 08:00–23:00, lördag: 08:00–23:00, söndag: 08:00–23:00","","google-places:vingård"
sjogardens-lamm,"Sjögårdens lamm","","Sörby Sjögården 1, 521 56 Floby, Sverige","","Västra Götaland",58.151781,13.38714,http://www.sjogardenslamm.se/,"070-861 96 97","","[""kött""]",0,0,0,0,"","","google-places:lammgård"
sjomarkens-honsgard-ab,"Sjömarkens Hönsgård AB","","Bua Pjäkebacka 2, 518 91 Sjömarken, Sverige",Mark,"Västra Götaland",57.7378998,12.8421412,"https://www.godaägg.se/","033-25 41 22","","[""annat""]",0,0,0,0,"måndag: 06:00–19:00, tisdag: 06:00–19:00, onsdag: 06:00–19:00, torsdag: 06:00–19:00, fredag: 06:00–19:00, lördag: 06:00–12:00, söndag: 06:00–12:00","","google-places:ägg gård"
skafto-vingard,"Skaftö Vingård","","Stuveröd, 451 78 Fiskebäckskil, Sverige","","Västra Götaland",58.2339195,11.4687512,https://www.skaftovingard.se/,"070-818 15 46","","[""vin""]",0,1,0,0,"","","google-places:vingård"
skara-lammslakteri-ab,"Skara Lammslakteri AB","","Kohagsgatan 6, 532 40 Skara, Sverige",Skara,"Västra Götaland",58.3733515,13.4240952,http://www.skaralammslakteri.se/,"0511-44 14 40","","[""kött""]",0,0,0,0,"","","google-places:gårdsslakteri"
skattegardens-lantost,"Skattegårdens Lantost","","Höggärdetvägen 2, 441 74 Sollebrunn, Sverige","","Västra Götaland",58.110651,12.616288,http://www.lantost.com/,"070-147 70 11","","[""mejeri"",""kött""]",0,0,0,0,"","","google-places:lokal producent mat"
skattegardens-jakt-vilt,"Skattegårdens jakt & vilt","","Hindås stationsväg 4, 438 53 Hindås, Sverige","","Västra Götaland",57.7040737,12.4449595,http://www.skattegardensvilt.se/,"","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:viltuppfödare"
